;Query.accession;Query.sequence.length;Subject.seq.id;Subject.accession;Subject.sequence.length;evalue;Bit.Score;Raw.Score;Alignment.length;Percentage.of.identical.matches;Number.of.identical.matches;Number.of.mismatches;Number.of.positive.scoring.matches;Total.number.of.gaps;Taxonomy.ID;Scientific.name;Subject.blast.name;Subject.common.name;Domain;Phylum;Class;Order;Family;Genus;Species
2386;ASV_0027;203;gi|209166240|gb|FJ237001.1|;FJ237001;16941;1.49E-97;370;200;203;99.507;202;1;202;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2387;ASV_0027;203;gi|209166226|gb|FJ237000.1|;FJ237000;16941;1.49E-97;370;200;203;99.507;202;1;202;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2388;ASV_0027;203;gi|209166212|gb|FJ236999.1|;FJ236999;16941;1.49E-97;370;200;203;99.507;202;1;202;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
2389;ASV_0027;203;gi|2165717877|gb|OL547468.1|;OL547468;16670;5.35E-97;368;199;203;99.015;201;2;201;0;9823;Sus scrofa;even-toed ungulates & whales;pig;Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa
41981;ASV_0552;199;gi|1846259977|gb|MT511085.1|;MT511085;16572;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
41982;ASV_0552;199;gi|3061389744|gb|PX366990.1|;PX366990;16569;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
41983;ASV_0552;199;gi|1770705182|gb|MK860643.2|;MK860643;16562;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
41984;ASV_0552;199;gi|1770705178|gb|MK860639.2|;MK860639;16563;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
41985;ASV_0552;199;gi|1751380886|gb|MG660641.1|;MG660641;16567;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
41986;ASV_0552;199;gi|1727112781|gb|MK491403.1|;MK491403;16568;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
41987;ASV_0552;199;gi|2947763379|gb|PV424088.1|;PV424088;16571;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
41988;ASV_0552;199;gi|1587354865|gb|MK570294.1|;MK570294;16570;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
41989;ASV_0552;199;gi|1517358152|gb|MH449450.1|;MH449450;16561;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
41990;ASV_0552;199;gi|1517351450|gb|MH448971.1|;MH448971;16560;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
41991;ASV_0552;199;gi|1020881254|gb|KT587562.1|;KT587562;16569;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
41992;ASV_0552;199;gi|1538979406|gb|MK165674.1|;MK165674;16568;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
41993;ASV_0552;199;gi|1411188905|gb|MG952813.1|;MG952813;16569;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
41994;ASV_0552;199;gi|1383527200|gb|MG637099.1|;MG637099;16560;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
41995;ASV_0552;199;gi|1383526556|gb|MG637053.1|;MG637053;16561;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
41996;ASV_0552;199;gi|1357261171|gb|MG272708.1|;MG272708;16569;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
41997;ASV_0552;199;gi|1357260429|gb|MG272655.1|;MG272655;16570;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
41998;ASV_0552;199;gi|1069427834|gb|KU683572.1|;KU683572;16566;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
41999;ASV_0552;199;gi|1069427330|gb|KU683536.1|;KU683536;16566;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42000;ASV_0552;199;gi|2756416221|gb|PQ002776.1|;PQ002776;16561;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42001;ASV_0552;199;gi|2756416053|gb|PQ002764.1|;PQ002764;16561;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42002;ASV_0552;199;gi|2756415983|gb|PQ002759.1|;PQ002759;16560;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42003;ASV_0552;199;gi|2756414177|gb|PQ002630.1|;PQ002630;16561;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42004;ASV_0552;199;gi|1172961346|gb|KY595614.1|;KY595614;16568;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42005;ASV_0552;199;gi|1160417952|gb|KX977309.1|;KX977309;16569;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42006;ASV_0552;199;gi|2651587164|gb|OM489685.1|;OM489685;16569;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42007;ASV_0552;199;gi|1101019737|gb|KX467443.1|;KX467443;559;5.23E-97;368;199;199;100;199;0;199;0;419950;Phascolosoma esculenta;peanut worms;Phascolosoma esculenta;Eukaryota;Annelida;Sipuncula;Phascolosomatiformes;Phascolosomatidae;Phascolosoma;Phascolosoma esculenta
42008;ASV_0552;199;gi|998452500|gb|KU521403.1|;KU521403;16559;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42009;ASV_0552;199;gi|2512949338|gb|OQ884771.1|;OQ884771;16570;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42010;ASV_0552;199;gi|2500264083|gb|OQ731958.1|;OQ731958;16568;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42011;ASV_0552;199;gi|821345122|gb|KP340154.1|;KP340154;16568;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42012;ASV_0552;199;gi|2444159641|gb|OP620817.1|;OP620817;16560;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42013;ASV_0552;199;gi|2273662530|gb|MZ387756.1|;MZ387756;16568;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42014;ASV_0552;199;gi|2030161164|gb|MZ042239.1|;MZ042239;359;5.23E-97;368;199;199;100;199;0;199;0;2650947;Caligus priacanthi;crustaceans;Caligus priacanthi;Eukaryota;Arthropoda;Hexanauplia;Siphonostomatoida;Caligidae;Caligus;Caligus priacanthi
42015;ASV_0552;199;gi|700277213|gb|KM101669.1|;KM101669;16567;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42016;ASV_0552;199;gi|550824379|gb|KC252450.1|;KC252450;16559;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42017;ASV_0552;199;gi|550823301|gb|KC252373.1|;KC252373;16559;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42018;ASV_0552;199;gi|683416590|gb|KJ856739.1|;KJ856739;16570;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42019;ASV_0552;199;gi|556701437|gb|KF450930.1|;KF450930;16571;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42020;ASV_0552;199;gi|2209195739|gb|OL505322.1|;OL505322;16565;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42021;ASV_0552;199;gi|2198022651|gb|MW698667.2|;MW698667;16567;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42022;ASV_0552;199;gi|2130727604|gb|MN595894.2|;MN595894;16570;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42023;ASV_0552;199;gi|2130727569|gb|MN595858.2|;MN595858;16567;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42024;ASV_0552;199;gi|614518909|gb|KJ445985.1|;KJ445985;16569;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42025;ASV_0552;199;gi|555294535|gb|KF540815.1|;KF540815;16569;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42026;ASV_0552;199;gi|397190198|gb|JX153853.1|;JX153853;16569;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42027;ASV_0552;199;gi|397182260|gb|JX153286.1|;JX153286;16570;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42028;ASV_0552;199;gi|397180622|gb|JX153169.1|;JX153169;16569;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42029;ASV_0552;199;gi|519125711|gb|KC911393.1|;KC911393;16570;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42030;ASV_0552;199;gi|2063830291|dbj|LC597336.1|;LC597336;16544;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42031;ASV_0552;199;gi|545772637|gb|KF162669.1|;KF162669;16569;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42032;ASV_0552;199;gi|545752016|gb|KF161196.1|;KF161196;16569;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42033;ASV_0552;199;gi|401066720|gb|JX273250.1|;JX273250;16572;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42034;ASV_0552;199;gi|408775670|gb|JX462721.1|;JX462721;16571;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42035;ASV_0552;199;gi|408775628|gb|JX462718.1|;JX462718;16571;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42036;ASV_0552;199;gi|408775572|gb|JX462714.1|;JX462714;16571;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42037;ASV_0552;199;gi|408775544|gb|JX462712.1|;JX462712;16571;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42038;ASV_0552;199;gi|408775530|gb|JX462711.1|;JX462711;16570;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42039;ASV_0552;199;gi|408775516|gb|JX462710.1|;JX462710;16573;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42040;ASV_0552;199;gi|408775502|gb|JX462709.1|;JX462709;16572;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42041;ASV_0552;199;gi|408775420|gb|JX462703.1|;JX462703;16570;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42042;ASV_0552;199;gi|408775282|gb|JX462693.1|;JX462693;16570;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42043;ASV_0552;199;gi|408775144|gb|JX462683.1|;JX462683;16570;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42044;ASV_0552;199;gi|536189408|dbj|AP013275.1|;AP013275;16562;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42045;ASV_0552;199;gi|536189257|dbj|AP013265.1|;AP013265;16562;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42046;ASV_0552;199;gi|536188598|dbj|AP013219.1|;AP013219;16563;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42047;ASV_0552;199;gi|536187791|dbj|AP013164.1|;AP013164;16560;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42048;ASV_0552;199;gi|536187761|dbj|AP013162.1|;AP013162;16562;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42049;ASV_0552;199;gi|536187207|dbj|AP013125.1|;AP013125;16562;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42050;ASV_0552;199;gi|513789257|gb|KC993951.1|;KC993951;16568;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42051;ASV_0552;199;gi|513789033|gb|KC993935.1|;KC993935;16567;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42052;ASV_0552;199;gi|513789019|gb|KC993934.1|;KC993934;16568;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42053;ASV_0552;199;gi|2021383665|gb|MW467862.1|;MW467862;16569;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42054;ASV_0552;199;gi|347803695|gb|JN214458.1|;JN214458;16567;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42055;ASV_0552;199;gi|381264935|gb|JQ705137.1|;JQ705137;16567;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42056;ASV_0552;199;gi|350282885|gb|JN655799.1|;JN655799;16568;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42057;ASV_0552;199;gi|197254247|gb|FJ147321.1|;FJ147321;16569;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42058;ASV_0552;199;gi|262343536|gb|GU122995.1|;GU122995;16568;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42059;ASV_0552;199;gi|222053086|dbj|AP011058.1|;AP011058;16563;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42060;ASV_0552;199;gi|222052302|dbj|AP011002.1|;AP011002;16563;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42061;ASV_0552;199;gi|189179590|dbj|AP009471.1|;AP009471;16562;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42062;ASV_0552;199;gi|189179212|dbj|AP009444.1|;AP009444;16561;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42063;ASV_0552;199;gi|171453431|dbj|AP010735.1|;AP010735;16564;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42064;ASV_0552;199;gi|171453403|dbj|AP010733.1|;AP010733;16563;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42065;ASV_0552;199;gi|119035418|gb|EF153814.1|;EF153814;16567;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42066;ASV_0552;199;gi|134303155|gb|EF495214.1|;EF495214;16571;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42067;ASV_0552;199;gi|84682628|gb|DQ341079.1|;DQ341079;16568;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42068;ASV_0552;199;gi|51450868|gb|AY714017.1|;AY714017;16567;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42069;ASV_0552;199;gi|61288310|dbj|AP008917.1|;AP008917;16561;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42070;ASV_0552;199;gi|61288287|dbj|AP008904.1|;AP008904;16562;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42071;ASV_0552;199;gi|61288281|dbj|AP008900.1|;AP008900;16561;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42072;ASV_0552;199;gi|61288277|dbj|AP008898.1|;AP008898;16562;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42073;ASV_0552;199;gi|61288191|dbj|AP008848.1|;AP008848;16562;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42074;ASV_0552;199;gi|61288102|dbj|AP008793.1|;AP008793;16561;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42075;ASV_0552;199;gi|61287882|dbj|AP008665.1|;AP008665;16563;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42076;ASV_0552;199;gi|61287865|dbj|AP008654.1|;AP008654;16563;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42077;ASV_0552;199;gi|61287775|dbj|AP008601.1|;AP008601;16562;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42078;ASV_0552;199;gi|61287763|dbj|AP008594.1|;AP008594;16560;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42079;ASV_0552;199;gi|61287629|dbj|AP008512.1|;AP008512;16563;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42080;ASV_0552;199;gi|61287378|dbj|AP008355.1|;AP008355;16562;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42081;ASV_0552;199;gi|61287363|dbj|AP008346.1|;AP008346;16562;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42082;ASV_0552;199;gi|61287346|dbj|AP008335.1|;AP008335;16560;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42083;ASV_0552;199;gi|61287330|dbj|AP008325.1|;AP008325;16562;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42084;ASV_0552;199;gi|70955770|gb|DQ112718.2|;DQ112718;15583;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42085;ASV_0552;199;gi|3047403|gb|AF058292.1|;AF058292;566;5.23E-97;368;199;199;100;199;0;199;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42086;ASV_0552;199;gi|3057022964|gb|PV741063.1|;PV741063;16569;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42087;ASV_0552;199;gi|3057022963|gb|PV741062.1|;PV741062;16569;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42088;ASV_0552;199;gi|3057022962|gb|PV741061.1|;PV741061;16569;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42089;ASV_0552;199;gi|3057022961|gb|PV741060.1|;PV741060;16569;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
42090;ASV_0552;199;gi|3057022960|gb|PV741059.1|;PV741059;16569;2.43E-95;363;196;199;99.497;198;1;198;0;9606;Homo sapiens;primates;human;Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens
